"room";"start";"end";"weekday";"hour";"presence";"time";"censor"
"14015";"5207";2015-03-10 05:01:53;2015-03-10 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14016";"5207";2015-03-11 05:01:53;2015-03-11 08:16:53;"Wednesday";5.01666666666667;0;3.25;0
"14018";"5207";2015-03-11 08:46:53;2015-03-11 20:46:53;"Wednesday";8.76666666666667;0;12;1
"14019";"5207";2015-03-12 05:01:53;2015-03-12 12:46:53;"Thursday";5.01666666666667;0;7.75;0
"14021";"5207";2015-03-12 13:31:53;2015-03-12 13:46:53;"Thursday";13.5166666666667;0;0.25;0
"14023";"5207";2015-03-12 14:16:53;2015-03-12 20:46:53;"Thursday";14.2666666666667;0;6.5;1
"14024";"5207";2015-03-13 05:01:53;2015-03-13 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14027";"5207";2015-03-16 05:01:53;2015-03-16 07:31:53;"Monday";5.01666666666667;0;2.5;0
"14029";"5207";2015-03-16 08:16:53;2015-03-16 13:16:53;"Monday";8.26666666666667;0;5;0
"14031";"5207";2015-03-16 14:16:53;2015-03-16 14:46:53;"Monday";14.2666666666667;0;0.5;0
"14033";"5207";2015-03-16 15:46:53;2015-03-16 20:46:53;"Monday";15.7666666666667;0;5;1
"14034";"5207";2015-03-17 05:01:53;2015-03-17 08:46:53;"Tuesday";5.01666666666667;0;3.75;0
"14036";"5207";2015-03-17 10:16:53;2015-03-17 12:46:53;"Tuesday";10.2666666666667;0;2.5;0
"14038";"5207";2015-03-17 14:01:53;2015-03-17 17:01:53;"Tuesday";14.0166666666667;0;3;0
"14040";"5207";2015-03-17 17:46:53;2015-03-17 20:46:53;"Tuesday";17.7666666666667;0;3;1
"14041";"5207";2015-03-18 05:01:53;2015-03-18 09:01:53;"Wednesday";5.01666666666667;0;4;0
"14043";"5207";2015-03-18 10:16:53;2015-03-18 13:16:53;"Wednesday";10.2666666666667;0;3;0
"14045";"5207";2015-03-18 14:16:53;2015-03-18 14:46:53;"Wednesday";14.2666666666667;0;0.5;0
"14047";"5207";2015-03-18 15:46:53;2015-03-18 20:16:53;"Wednesday";15.7666666666667;0;4.5;0
"14049";"5207";2015-03-19 05:01:53;2015-03-19 12:01:53;"Thursday";5.01666666666667;0;7;0
"14051";"5207";2015-03-19 13:01:53;2015-03-19 20:46:53;"Thursday";13.0166666666667;0;7.75;1
"14052";"5207";2015-03-20 05:01:53;2015-03-20 10:31:53;"Friday";5.01666666666667;0;5.5;0
"14054";"5207";2015-03-20 11:01:53;2015-03-20 20:46:53;"Friday";11.0166666666667;0;9.75;1
"14057";"5207";2015-03-23 05:01:53;2015-03-23 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14058";"5207";2015-03-24 05:01:53;2015-03-24 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14059";"5207";2015-03-25 05:01:53;2015-03-25 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14060";"5207";2015-03-26 05:01:53;2015-03-26 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14061";"5207";2015-03-27 05:01:53;2015-03-27 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14064";"5207";2015-03-30 05:01:53;2015-03-30 07:31:53;"Monday";5.01666666666667;0;2.5;0
"14066";"5207";2015-03-30 08:16:53;2015-03-30 12:31:53;"Monday";8.26666666666667;0;4.25;0
"14068";"5207";2015-03-30 14:01:53;2015-03-30 15:16:53;"Monday";14.0166666666667;0;1.25;0
"14070";"5207";2015-03-30 17:46:53;2015-03-30 20:46:53;"Monday";17.7666666666667;0;3;1
"14071";"5207";2015-03-31 05:01:53;2015-03-31 09:16:53;"Tuesday";5.01666666666667;0;4.25;0
"14073";"5207";2015-03-31 11:01:53;2015-03-31 16:01:53;"Tuesday";11.0166666666667;0;5;0
"14075";"5207";2015-03-31 16:31:53;2015-03-31 20:46:53;"Tuesday";16.5166666666667;0;4.25;1
"14076";"5207";2015-04-01 05:01:53;2015-04-01 08:46:53;"Wednesday";5.01666666666667;0;3.75;0
"14078";"5207";2015-04-01 10:46:53;2015-04-01 14:16:53;"Wednesday";10.7666666666667;0;3.5;0
"14080";"5207";2015-04-01 15:01:53;2015-04-01 17:01:53;"Wednesday";15.0166666666667;0;2;0
"14082";"5207";2015-04-01 17:31:53;2015-04-01 20:46:53;"Wednesday";17.5166666666667;0;3.25;1
"14083";"5207";2015-04-02 05:01:53;2015-04-02 12:46:53;"Thursday";5.01666666666667;0;7.75;0
"14085";"5207";2015-04-02 13:31:53;2015-04-02 14:46:53;"Thursday";13.5166666666667;0;1.25;0
"14087";"5207";2015-04-02 16:16:53;2015-04-02 20:46:53;"Thursday";16.2666666666667;0;4.5;1
"14088";"5207";2015-04-03 05:01:53;2015-04-03 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14091";"5207";2015-04-06 05:01:53;2015-04-06 07:46:53;"Monday";5.01666666666667;0;2.75;0
"14093";"5207";2015-04-06 08:16:53;2015-04-06 12:01:53;"Monday";8.26666666666667;0;3.75;0
"14095";"5207";2015-04-06 13:31:53;2015-04-06 20:46:53;"Monday";13.5166666666667;0;7.25;1
"14096";"5207";2015-04-07 05:01:53;2015-04-07 09:16:53;"Tuesday";5.01666666666667;0;4.25;0
"14098";"5207";2015-04-07 10:16:53;2015-04-07 11:31:53;"Tuesday";10.2666666666667;0;1.25;0
"14100";"5207";2015-04-07 12:46:53;2015-04-07 20:46:53;"Tuesday";12.7666666666667;0;8;1
"14101";"5207";2015-04-08 05:01:53;2015-04-08 07:46:53;"Wednesday";5.01666666666667;0;2.75;0
"14103";"5207";2015-04-08 08:31:53;2015-04-08 12:46:53;"Wednesday";8.51666666666667;0;4.25;0
"14105";"5207";2015-04-08 14:16:53;2015-04-08 14:46:53;"Wednesday";14.2666666666667;0;0.5;0
"14107";"5207";2015-04-08 16:31:53;2015-04-08 20:46:53;"Wednesday";16.5166666666667;0;4.25;1
"14108";"5207";2015-04-09 05:01:53;2015-04-09 13:01:53;"Thursday";5.01666666666667;0;8;0
"14110";"5207";2015-04-09 14:46:53;2015-04-09 15:01:53;"Thursday";14.7666666666667;0;0.25;0
"14112";"5207";2015-04-09 16:01:53;2015-04-09 20:46:53;"Thursday";16.0166666666667;0;4.75;1
"14113";"5207";2015-04-10 05:01:53;2015-04-10 10:46:53;"Friday";5.01666666666667;0;5.75;0
"14115";"5207";2015-04-10 12:46:53;2015-04-10 20:46:53;"Friday";12.7666666666667;0;8;1
"14118";"5207";2015-04-13 05:01:53;2015-04-13 08:31:53;"Monday";5.01666666666667;0;3.5;0
"14120";"5207";2015-04-13 10:01:53;2015-04-13 20:46:53;"Monday";10.0166666666667;0;10.75;1
"14121";"5207";2015-04-14 05:01:53;2015-04-14 08:46:53;"Tuesday";5.01666666666667;0;3.75;0
"14123";"5207";2015-04-14 11:31:53;2015-04-14 20:46:53;"Tuesday";11.5166666666667;0;9.25;1
"14124";"5207";2015-04-15 05:01:53;2015-04-15 07:46:53;"Wednesday";5.01666666666667;0;2.75;0
"14126";"5207";2015-04-15 09:01:53;2015-04-15 15:31:53;"Wednesday";9.01666666666667;0;6.5;0
"14128";"5207";2015-04-15 16:01:53;2015-04-15 20:46:53;"Wednesday";16.0166666666667;0;4.75;1
"14129";"5207";2015-04-16 05:01:53;2015-04-16 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14130";"5207";2015-04-17 05:01:53;2015-04-17 09:01:53;"Friday";5.01666666666667;0;4;0
"14132";"5207";2015-04-17 10:01:53;2015-04-17 20:46:53;"Friday";10.0166666666667;0;10.75;1
"14135";"5207";2015-04-20 05:01:53;2015-04-20 09:31:53;"Monday";5.01666666666667;0;4.5;0
"14137";"5207";2015-04-20 11:16:53;2015-04-20 20:46:53;"Monday";11.2666666666667;0;9.5;1
"14138";"5207";2015-04-21 05:01:53;2015-04-21 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14139";"5207";2015-04-22 05:01:53;2015-04-22 08:16:53;"Wednesday";5.01666666666667;0;3.25;0
"14141";"5207";2015-04-22 09:01:53;2015-04-22 20:46:53;"Wednesday";9.01666666666667;0;11.75;1
"14142";"5207";2015-04-23 05:01:53;2015-04-23 08:01:53;"Thursday";5.01666666666667;0;3;0
"14144";"5207";2015-04-23 09:31:53;2015-04-23 20:46:53;"Thursday";9.51666666666667;0;11.25;1
"14145";"5207";2015-04-24 05:01:53;2015-04-24 10:46:53;"Friday";5.01666666666667;0;5.75;0
"14147";"5207";2015-04-24 11:31:53;2015-04-24 20:46:53;"Friday";11.5166666666667;0;9.25;1
"14150";"5207";2015-04-27 05:01:53;2015-04-27 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14151";"5207";2015-04-28 05:01:53;2015-04-28 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14152";"5207";2015-04-29 05:01:53;2015-04-29 08:01:53;"Wednesday";5.01666666666667;0;3;0
"14154";"5207";2015-04-29 08:31:53;2015-04-29 20:46:53;"Wednesday";8.51666666666667;0;12.25;1
"14155";"5207";2015-04-30 05:01:53;2015-04-30 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14156";"5207";2015-05-01 05:01:53;2015-05-01 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14159";"5207";2015-05-04 05:01:53;2015-05-04 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14160";"5207";2015-05-05 05:01:53;2015-05-05 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14161";"5207";2015-05-06 05:01:53;2015-05-06 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14162";"5207";2015-05-07 05:01:53;2015-05-07 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14163";"5207";2015-05-08 05:01:53;2015-05-08 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14166";"5207";2015-05-11 05:01:53;2015-05-11 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14167";"5207";2015-05-12 05:01:53;2015-05-12 08:31:53;"Tuesday";5.01666666666667;0;3.5;0
"14169";"5207";2015-05-12 12:01:53;2015-05-12 14:01:53;"Tuesday";12.0166666666667;0;2;0
"14171";"5207";2015-05-12 16:01:53;2015-05-12 20:46:53;"Tuesday";16.0166666666667;0;4.75;1
"14172";"5207";2015-05-13 05:01:53;2015-05-13 08:01:53;"Wednesday";5.01666666666667;0;3;0
"14174";"5207";2015-05-13 08:46:53;2015-05-13 13:31:53;"Wednesday";8.76666666666667;0;4.75;0
"14176";"5207";2015-05-13 14:01:53;2015-05-13 20:46:53;"Wednesday";14.0166666666667;0;6.75;1
"14177";"5207";2015-05-14 05:01:53;2015-05-14 09:16:53;"Thursday";5.01666666666667;0;4.25;0
"14179";"5207";2015-05-14 09:46:53;2015-05-14 20:46:53;"Thursday";9.76666666666667;0;11;1
"14180";"5207";2015-05-15 05:01:53;2015-05-15 15:46:53;"Friday";5.01666666666667;0;10.75;0
"14182";"5207";2015-05-15 16:31:53;2015-05-15 20:46:53;"Friday";16.5166666666667;0;4.25;1
"14187";"5207";2015-05-18 05:01:53;2015-05-18 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14188";"5207";2015-05-19 05:01:53;2015-05-19 11:46:53;"Tuesday";5.01666666666667;0;6.75;0
"14190";"5207";2015-05-19 12:16:53;2015-05-19 20:46:53;"Tuesday";12.2666666666667;0;8.5;1
"14191";"5207";2015-05-20 05:01:53;2015-05-20 07:46:53;"Wednesday";5.01666666666667;0;2.75;0
"14193";"5207";2015-05-20 08:16:53;2015-05-20 20:46:53;"Wednesday";8.26666666666667;0;12.5;1
"14194";"5207";2015-05-21 05:01:53;2015-05-21 09:31:53;"Thursday";5.01666666666667;0;4.5;0
"14196";"5207";2015-05-21 10:01:53;2015-05-21 20:46:53;"Thursday";10.0166666666667;0;10.75;1
"14197";"5207";2015-05-22 05:01:53;2015-05-22 07:46:53;"Friday";5.01666666666667;0;2.75;0
"14199";"5207";2015-05-22 08:31:53;2015-05-22 20:46:53;"Friday";8.51666666666667;0;12.25;1
"14202";"5207";2015-05-25 05:01:53;2015-05-25 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14203";"5207";2015-05-26 05:01:53;2015-05-26 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14204";"5207";2015-05-27 05:01:53;2015-05-27 08:01:53;"Wednesday";5.01666666666667;0;3;0
"14206";"5207";2015-05-27 08:31:53;2015-05-27 20:46:53;"Wednesday";8.51666666666667;0;12.25;1
"14207";"5207";2015-05-28 05:01:53;2015-05-28 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14208";"5207";2015-05-29 05:01:53;2015-05-29 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14211";"5207";2015-06-01 05:01:53;2015-06-01 07:16:53;"Monday";5.01666666666667;0;2.25;0
"14213";"5207";2015-06-01 08:31:53;2015-06-01 20:46:53;"Monday";8.51666666666667;0;12.25;1
"14214";"5207";2015-06-02 05:01:53;2015-06-02 08:31:53;"Tuesday";5.01666666666667;0;3.5;0
"14216";"5207";2015-06-02 09:01:53;2015-06-02 20:46:53;"Tuesday";9.01666666666667;0;11.75;1
"14217";"5207";2015-06-03 05:01:53;2015-06-03 11:31:53;"Wednesday";5.01666666666667;0;6.5;0
"14219";"5207";2015-06-03 12:16:53;2015-06-03 20:46:53;"Wednesday";12.2666666666667;0;8.5;1
"14220";"5207";2015-06-04 05:01:53;2015-06-04 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14221";"5207";2015-06-05 05:01:53;2015-06-05 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14224";"5207";2015-06-08 05:01:53;2015-06-08 09:01:53;"Monday";5.01666666666667;0;4;0
"14226";"5207";2015-06-08 09:46:53;2015-06-08 20:46:53;"Monday";9.76666666666667;0;11;1
"14227";"5207";2015-06-09 05:01:53;2015-06-09 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14228";"5207";2015-06-10 05:01:53;2015-06-10 08:01:53;"Wednesday";5.01666666666667;0;3;0
"14230";"5207";2015-06-10 08:31:53;2015-06-10 13:31:53;"Wednesday";8.51666666666667;0;5;0
"14232";"5207";2015-06-10 14:01:53;2015-06-10 20:46:53;"Wednesday";14.0166666666667;0;6.75;1
"14233";"5207";2015-06-11 05:01:53;2015-06-11 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14234";"5207";2015-06-12 05:01:53;2015-06-12 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14237";"5207";2015-06-15 05:01:53;2015-06-15 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14238";"5207";2015-06-16 05:01:53;2015-06-16 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14239";"5207";2015-06-17 05:01:53;2015-06-17 15:01:53;"Wednesday";5.01666666666667;0;10;0
"14241";"5207";2015-06-17 15:46:53;2015-06-17 20:46:53;"Wednesday";15.7666666666667;0;5;1
"14242";"5207";2015-06-18 05:01:53;2015-06-18 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14243";"5207";2015-06-19 05:01:53;2015-06-19 16:01:53;"Friday";5.01666666666667;0;11;0
"14245";"5207";2015-06-19 16:31:53;2015-06-19 20:46:53;"Friday";16.5166666666667;0;4.25;1
"14248";"5207";2015-06-22 05:01:53;2015-06-22 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14249";"5207";2015-06-23 05:01:53;2015-06-23 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14250";"5207";2015-06-24 05:01:53;2015-06-24 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14251";"5207";2015-06-25 05:01:53;2015-06-25 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14252";"5207";2015-06-26 05:01:53;2015-06-26 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14255";"5207";2015-06-29 05:01:53;2015-06-29 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14256";"5207";2015-06-30 05:01:53;2015-06-30 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14257";"5207";2015-07-01 05:01:53;2015-07-01 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14258";"5207";2015-07-02 05:01:53;2015-07-02 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14259";"5207";2015-07-03 05:01:53;2015-07-03 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14262";"5207";2015-07-06 05:01:53;2015-07-06 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14263";"5207";2015-07-07 05:01:53;2015-07-07 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14264";"5207";2015-07-08 05:01:53;2015-07-08 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14265";"5207";2015-07-09 05:01:53;2015-07-09 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14266";"5207";2015-07-10 05:01:53;2015-07-10 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14271";"5207";2015-07-13 05:01:53;2015-07-13 08:16:53;"Monday";5.01666666666667;0;3.25;0
"14273";"5207";2015-07-13 09:01:53;2015-07-13 15:16:53;"Monday";9.01666666666667;0;6.25;0
"14275";"5207";2015-07-13 15:46:53;2015-07-13 20:46:53;"Monday";15.7666666666667;0;5;1
"14276";"5207";2015-07-14 05:01:53;2015-07-14 08:01:53;"Tuesday";5.01666666666667;0;3;0
"14278";"5207";2015-07-14 09:01:53;2015-07-14 16:46:53;"Tuesday";9.01666666666667;0;7.75;0
"14280";"5207";2015-07-14 17:31:53;2015-07-14 20:46:53;"Tuesday";17.5166666666667;0;3.25;1
"14281";"5207";2015-07-15 05:01:53;2015-07-15 10:46:53;"Wednesday";5.01666666666667;0;5.75;0
"14283";"5207";2015-07-15 11:16:53;2015-07-15 20:46:53;"Wednesday";11.2666666666667;0;9.5;1
"14284";"5207";2015-07-16 05:01:53;2015-07-16 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14285";"5207";2015-07-17 05:01:53;2015-07-17 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14288";"5207";2015-07-20 05:01:53;2015-07-20 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14289";"5207";2015-07-21 05:01:53;2015-07-21 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14290";"5207";2015-07-22 05:01:53;2015-07-22 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14291";"5207";2015-07-23 05:01:53;2015-07-23 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14292";"5207";2015-07-24 05:01:53;2015-07-24 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14295";"5207";2015-07-27 05:01:53;2015-07-27 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14296";"5207";2015-07-28 05:01:53;2015-07-28 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14297";"5207";2015-07-29 05:01:53;2015-07-29 07:46:53;"Wednesday";5.01666666666667;0;2.75;0
"14299";"5207";2015-07-29 08:16:53;2015-07-29 20:46:53;"Wednesday";8.26666666666667;0;12.5;1
"14300";"5207";2015-07-30 05:01:53;2015-07-30 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14301";"5207";2015-07-31 05:01:53;2015-07-31 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14304";"5207";2015-08-03 05:01:53;2015-08-03 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14305";"5207";2015-08-04 05:01:53;2015-08-04 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14306";"5207";2015-08-05 05:01:53;2015-08-05 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14307";"5207";2015-08-06 05:01:53;2015-08-06 10:01:53;"Thursday";5.01666666666667;0;5;0
"14309";"5207";2015-08-06 10:31:53;2015-08-06 20:46:53;"Thursday";10.5166666666667;0;10.25;1
"14310";"5207";2015-08-07 05:01:53;2015-08-07 16:01:53;"Friday";5.01666666666667;0;11;0
"14312";"5207";2015-08-07 17:01:53;2015-08-07 20:46:53;"Friday";17.0166666666667;0;3.75;1
"14315";"5207";2015-08-10 05:01:53;2015-08-10 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14316";"5207";2015-08-11 05:01:53;2015-08-11 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14317";"5207";2015-08-12 05:01:53;2015-08-12 07:31:53;"Wednesday";5.01666666666667;0;2.5;0
"14319";"5207";2015-08-12 08:16:53;2015-08-12 20:46:53;"Wednesday";8.26666666666667;0;12.5;1
"14320";"5207";2015-08-13 05:01:53;2015-08-13 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14321";"5207";2015-08-14 05:01:53;2015-08-14 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14324";"5207";2015-08-17 05:01:53;2015-08-17 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14325";"5207";2015-08-18 05:01:53;2015-08-18 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14326";"5207";2015-08-19 05:01:53;2015-08-19 17:01:53;"Wednesday";5.01666666666667;0;12;0
"14328";"5207";2015-08-19 17:31:53;2015-08-19 20:46:53;"Wednesday";17.5166666666667;0;3.25;1
"14329";"5207";2015-08-20 05:01:53;2015-08-20 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14330";"5207";2015-08-21 05:01:53;2015-08-21 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14333";"5207";2015-08-24 05:01:53;2015-08-24 16:16:53;"Monday";5.01666666666667;0;11.25;0
"14335";"5207";2015-08-24 16:46:53;2015-08-24 20:46:53;"Monday";16.7666666666667;0;4;1
"14336";"5207";2015-08-25 05:01:53;2015-08-25 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14337";"5207";2015-08-26 05:01:53;2015-08-26 08:31:53;"Wednesday";5.01666666666667;0;3.5;0
"14339";"5207";2015-08-26 09:01:53;2015-08-26 20:46:53;"Wednesday";9.01666666666667;0;11.75;1
"14340";"5207";2015-08-27 05:01:53;2015-08-27 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14341";"5207";2015-08-28 05:01:53;2015-08-28 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14344";"5207";2015-08-31 05:01:53;2015-08-31 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14345";"5207";2015-09-01 05:01:53;2015-09-01 20:46:53;"Tuesday";5.01666666666667;0;15.75;1
"14346";"5207";2015-09-02 05:01:53;2015-09-02 20:46:53;"Wednesday";5.01666666666667;0;15.75;1
"14347";"5207";2015-09-03 05:01:53;2015-09-03 20:46:53;"Thursday";5.01666666666667;0;15.75;1
"14348";"5207";2015-09-04 05:01:53;2015-09-04 20:46:53;"Friday";5.01666666666667;0;15.75;1
"14351";"5207";2015-09-07 05:01:53;2015-09-07 20:46:53;"Monday";5.01666666666667;0;15.75;1
"14352";"5207";2015-09-08 05:01:53;2015-09-08 08:01:53;"Tuesday";5.01666666666667;0;3;0
"14354";"5207";2015-09-08 09:16:53;2015-09-08 09:46:53;"Tuesday";9.26666666666667;0;0.5;0
"14356";"5207";2015-09-08 11:16:53;2015-09-08 16:01:53;"Tuesday";11.2666666666667;0;4.75;0
"14358";"5207";2015-09-08 16:46:53;2015-09-08 20:46:53;"Tuesday";16.7666666666667;0;4;1
"14359";"5207";2015-09-09 05:01:53;2015-09-09 08:46:53;"Wednesday";5.01666666666667;0;3.75;0
"14361";"5207";2015-09-09 10:16:53;2015-09-09 13:01:53;"Wednesday";10.2666666666667;0;2.75;0
"14363";"5207";2015-09-09 14:01:53;2015-09-09 15:46:53;"Wednesday";14.0166666666667;0;1.75;0
"14365";"5207";2015-09-09 16:31:53;2015-09-09 20:46:53;"Wednesday";16.5166666666667;0;4.25;1
"14366";"5207";2015-09-10 05:01:53;2015-09-10 09:01:53;"Thursday";5.01666666666667;0;4;0
"14368";"5207";2015-09-10 10:16:53;2015-09-10 11:16:53;"Thursday";10.2666666666667;0;1;0
"14370";"5207";2015-09-10 12:46:53;2015-09-10 13:46:53;"Thursday";12.7666666666667;0;1;0
"14372";"5207";2015-09-10 14:16:53;2015-09-10 14:46:53;"Thursday";14.2666666666667;0;0.5;0
"14374";"5207";2015-09-10 15:31:53;2015-09-10 20:46:53;"Thursday";15.5166666666667;0;5.25;1
"14375";"5207";2015-09-11 05:01:53;2015-09-11 13:16:53;"Friday";5.01666666666667;0;8.25;0
"14377";"5207";2015-09-11 14:01:53;2015-09-11 20:46:53;"Friday";14.0166666666667;0;6.75;1
"14380";"5207";2015-09-14 05:01:53;2015-09-14 09:16:53;"Monday";5.01666666666667;0;4.25;0
"14382";"5207";2015-09-14 10:16:53;2015-09-14 12:31:53;"Monday";10.2666666666667;0;2.25;0
"14384";"5207";2015-09-14 13:31:53;2015-09-14 13:46:53;"Monday";13.5166666666667;0;0.25;0
"14386";"5207";2015-09-14 14:16:53;2015-09-14 20:46:53;"Monday";14.2666666666667;0;6.5;1
"14387";"5207";2015-09-15 05:01:53;2015-09-15 07:46:53;"Tuesday";5.01666666666667;0;2.75;0
"14389";"5207";2015-09-15 10:01:53;2015-09-15 10:31:53;"Tuesday";10.0166666666667;0;0.5;0
"14391";"5207";2015-09-15 11:16:53;2015-09-15 16:46:53;"Tuesday";11.2666666666667;0;5.5;0
"14393";"5207";2015-09-15 17:46:53;2015-09-15 20:46:53;"Tuesday";17.7666666666667;0;3;1
"14394";"5207";2015-09-16 05:01:53;2015-09-16 07:46:53;"Wednesday";5.01666666666667;0;2.75;0
"14396";"5207";2015-09-16 08:31:53;2015-09-16 08:46:53;"Wednesday";8.51666666666667;0;0.25;0
"14398";"5207";2015-09-16 11:16:53;2015-09-16 11:46:53;"Wednesday";11.2666666666667;0;0.5;0
"14400";"5207";2015-09-16 12:31:53;2015-09-16 16:16:53;"Wednesday";12.5166666666667;0;3.75;0
"14402";"5207";2015-09-16 17:01:53;2015-09-16 20:46:53;"Wednesday";17.0166666666667;0;3.75;1
"14403";"5207";2015-09-17 05:01:53;2015-09-17 08:46:53;"Thursday";5.01666666666667;0;3.75;0
"14405";"5207";2015-09-17 11:31:53;2015-09-17 11:46:53;"Thursday";11.5166666666667;0;0.25;0
"14407";"5207";2015-09-17 12:16:53;2015-09-17 20:46:53;"Thursday";12.2666666666667;0;8.5;1
"14408";"5207";2015-09-18 05:01:53;2015-09-18 17:01:53;"Friday";5.01666666666667;0;12;0
"14410";"5207";2015-09-18 17:31:53;2015-09-18 20:46:53;"Friday";17.5166666666667;0;3.25;1
"14413";"5207";2015-09-21 05:01:53;2015-09-21 10:16:53;"Monday";5.01666666666667;0;5.25;0
"14415";"5207";2015-09-21 10:46:53;2015-09-21 20:46:53;"Monday";10.7666666666667;0;10;1
"14416";"5207";2015-09-22 05:01:53;2015-09-22 08:16:53;"Tuesday";5.01666666666667;0;3.25;0
"14418";"5207";2015-09-22 09:01:53;2015-09-22 11:16:53;"Tuesday";9.01666666666667;0;2.25;0
"14420";"5207";2015-09-22 11:46:53;2015-09-22 14:01:53;"Tuesday";11.7666666666667;0;2.25;0
"14422";"5207";2015-09-22 15:01:53;2015-09-22 20:46:53;"Tuesday";15.0166666666667;0;5.75;1
"14423";"5207";2015-09-23 05:01:53;2015-09-23 07:31:53;"Wednesday";5.01666666666667;0;2.5;0
